30,5---3----28--74-5----19--7---5-----9----1-435--3--87--31-9--54894--------5-7-3---,simple
30,-7-5--9--4-67----8-8-----63--9-78---7-----8-9-3--9-5--9----3-7---7--2-96-21--74--,simple
30,---85--9-8-349-57-6-51-73---4--8---3----------8--6-1--1-4--8--5-3754--1-------9--,simple
30,---7-------238-91---3--1-68--4-9----87--2--931-----6--5-8---1--23-6--57-----3-8-6,simple
30,--9-54-----8-9-47----1--9-3186-7-54-47---56-9-5--6--1-5----7----------9----2-1--8,simple
30,----8-----5-23---7-82--75---4-85-3--87-9------39-7---84--3-1-5---7-4-823-----8---,simple
30,6--9-87----73-48-9--4-2-----4---59--3------7-1---3---25--68--------1--9-7935-2--8,simple
30,6-78-1--99-37-5---152-6-----3----9-8---6---5-------6-3478------5--9-8-36---14----,simple
30,6--7-8-9-9-3------2----1-575-----9-----2---4----9652--124-89--5-675-------9--6-2-,simple
30,----8--9----2--63--716-----72-4----964389--27--8---3-6-5-----73---3----538----4--,simple
30,-1-----93--36---2-7-239----2---35--656-2----7--19-6-4-3---2--7--5-7---3-9-------1,simple
30,9-----67---5-7----7---91----7--6-4---9483---16-1--5--7----18--2-47----1--5-7-69--,simple
30,35--1---9-71----2--892--1----5-96--7------2---1--82-53---87-5---9---56---2--6-8--,simple
30,-593-----873---5---6---731---1--586---7-2--5------9--4-3475-------6-1-3-9------78,simple
30,-3--715----------27---5-1-32----8-5--68--73---5------15-21-36----1---7--346----18,simple
30,----3--2--2--4--65-9-126---2----1--6---5--2---364-2-7-7-1--------4-1-7-33----7-14,simple
30,---9---------683--5683--7---5--9-4-88-9-45-27--1-2--6-9--256----86---2--7--------,simple
30,8--2-47-3-753----------7-----3-78--2--7---34---8936-----6-----17----52-4----93-67,simple
30,2-58-----7-3-------64---213----159----------66-1-89-7-3-624---9------4-1--9758---,simple
30,-5-3--7-2-39452------7-----------953---1----43--249-8---3-----152-8-------49738--,simple
30,1-28--64--45--3-2--6-----5-5-----7-49-65--1--21-----9--5--2--8--3--4--19--1--8---,simple
30,--56-4--7---8-----67---9----5-94--2-------85--41-2-69--8--629--2--1-5-76---7---8-,simple
30,1-82---------4-6822--3-6--14----3-2----------7---94-6--9---2-14-2---1--8-4--582-6,simple
30,9---23-186----89--5-2149-6-1---8--92--6-5-8-----3-6--------5--9--------1-2971----,simple
30,-89-23--5---4-18-----7-5--27-5--6--31-3-7--846283------------4---193-5---3-------,simple
30,--8----3-----92---4----72-83-4-5-8128-2-7----59----4-----9-4-----92-57---35---92-,simple
30,6---83------5-18-75---9---29473-86-11--6--2---------8--1------6--6--7--3-3--64-1-,simple
30,--894-26--3-8---5995---6------3----8--34---2-58------7-24---5------2387---5-8-9--,simple
30,--7--61--2----7----4---5--9-12---4--4---1267---65--2-----3-1-2---469--37-792-----,simple
30,-9-7--1----5---73---6-3---48---4--2-9--1----363--9-4-83---1--49--94-8------3---12,simple
30,---2198----547--2--98----7----1--24--72-----6----23-8---3-92---1--8--39-58--4----,simple
30,----1---75-14----6--86-2-1----9---5-8-7--3-61--35-7-8-479---5-8-1-8-9-------3----,simple
30,6---2---4-5--9--1-9--4--------2-5-6--1---62---3--4---9-6-3-94-5-2-75--363---1--7-,simple
30,-1---8-6---83-6-----5---3--46---------12--7---3----19-5-496-23---2-436-9---812---,simple
30,----1---3-1---3-7876-------985-----664-3---1--7---25-----16--8--9--3-16--568--9--,simple
30,--45---97-3----81-6----8--4--198-75--7----4------3---94--89--7--25-4--8-81--5----,simple
30,2--93----4--1-----31---69-4--4----5-----5174-6---4--93-728---35-------26--6-23---,simple
30,--1-4-32--37----8------36------8---1-4------59---3184-6-2-7----7143-2-----391---6,simple
30,8----57-22-1----4--6---13-5--957--6------8-79175-6----------291--7---4---2-9-4---,simple
30,-3-6----78--14-9--12798------9--4-284--2-9------318-----6-9---1--8---4----182----,simple
30,--9---27----5---181-------52--9--1---17-2--9695-1-78-4---7------358-----8----245-,simple
30,--1---9--4-62---18-------4---9-14-----53-----842--5--7--89-3-71-3-5--86--5---1-2-,simple
30,--------8-8-4----5---89-2---6-3859--3-8-4--769--6-----84--73---59---8----319---8-,simple
30,-9--6-7----3-7-5---7--23--4--5---9---42-91-6-9-------5--4---3-7-5-3-6-9-3---54-8-,simple
30,------2-3-8--2--6-6-2--4-79174-----83--4-----2----3--14361-2----2--76-3---13-----,simple
30,1--3----2--7-2--196-9--1-573---47--62---6-7-----9-8-2-9-1------5--7----3-6----94-,simple
30,5--1--2---14-8---59-----4----1----5-3--9--6--6---5-9---2--7---47---4-19-14-59--78,simple
30,8-1----5---4--7-899-2---1---97-----1-65781---2-8----47---2--3--5----8------3-5-78,simple
30,31-6-894--6--4-5------5-37---2---1--8--36---7-5-79------15----3----1-7--5---36--4,simple
30,-54---19--1-5-9438----6------89-------12----95--38-6--9-6--85------5---1---4--863,simple
30,--38-641---24------78--------7---8--1-9---7---------69--1--869-28-9--3---346--128,simple
30,--8--6-9--5-----3-79---8--69--------875--1--4--4---58--8--32-474---7--5--3-5-4-1-,simple
30,-3--8--2-----2381-4--1--3--2---1--7-91---52--345--2----517----2--34---------51--7,simple
30,--8----4--4--85-6---7----------7----47-8295---861-4--7-14--83----3--7----5-49--78,simple
30,-71---2------9----24--17-8-6-29--8-178--31-5-1---2-6-------5----1-----9845--89---,simple
30,5-1-98---82-467----64--------8-2---1---5----2-9--4-6---7-612-8---2--4-7-1--8-9---,simple
30,-378--1-9---7--8------2--6-9185---4-----9------621---57--1-5-9--9---23866--9-----,simple
30,-9-23--144-21-----1-5--7----197---2-------3--8-4----97---594--39-----18--7----94-,simple
30,-2--3-6---436-----1675-2----3-7-----471-6----8---157-23-----2-16--3-75----------6,simple
30,42--6--5------8-167---94--2-3-9--7-4---4--2--9-41---8--718--------6-7-4-3--2----8,simple
30,-----4-----96---85-26589------8---4-96-----3--489-36-2--2-----138---67--6-4---5--,simple
30,---6----86--------9---5847--3--9-7---4----3-2-81-72-----49----7-578-1--9-9---753-,simple
30,5-8--6--3--6--54-8-4--3--1--8----7--4------31--1--389--2-74-1-57---2-3--1-5------,simple
30,--9--2-64-5--3-7-2---654--3------3------234-99-74-52--4---6---7---2---4-7--5----8,simple
30,--4--19---1--23---732-5---4---9-----4------91--8--546--9---4-86-5----2---41-685--,simple
30,2----864--1--6---29--21------9-31-6----47-8---6-8----46-4----7--2---3-9883-----2-,simple
30,6---4--3--81-2---7----764-87-----1---49--37263--7-2---27-----------87-----31--87-,simple
30,9-6-473-------52--2---69---65--28---7--6-3--4---95--7-------42757------9----7-5-8,simple
30,-6----13---3941---------95---8-135-9----9------475--8--47--52---2-48-6-5-9--6----,simple
30,--63----2-1--5-3---87-1--6--93-8----76--3--8-12-6--7--27----81---49----7----2--3-,simple
30,5---147---7-----3---45-768----6-2----4----3---15----2---3-7--69-91--385--5--6-1--,simple
30,2--3------916--27---6---8-515-------68--21------9----1--7--9-2---258--39--8--7-56,simple
30,-72-59---6--7--23-13--6----21----3------1--5---5--3--7-----57267--9-------3-2714-,simple
30,---1--53----4-5-7--2--63------54-8-7--76-8---8------549768---1---4---9-5-8--94---,simple
30,98----15----14--------25-6--3975-41--5----7----6----9--71--4-8-69---75--------972,simple
30,-----9--7-5--4---6479--65-8-9------4---3---69-6----8----5--7---9-6584-12-18--2---,simple
30,-9-86----1--9---5-2-6--3-----247-6-8-6--25-4----6--3---15--6--9-23-1-46---8------,simple
30,---5---7--5--3-94-81-----------47--8493---756-----5-9---47-851-1-7-5-4-9---6-----,simple
30,--1---3--3-4-86-------2398-6-38491--8------9--19---5---3--9--4------4-1-54---17--,simple
30,--6-423-----5-------98-75-68-16-543-6-------1--4---2---8-476---------7-42----36-8,simple
30,--9---4755---6--3973--5------15-369---7--6--2----82----93----164------27----91---,simple
30,--6-7-2-3--2--814-81-------5-------9--1-8----6845---2--4-3----2----1946-----473-5,simple
30,13------7-----49----4-81--2-4387-2--8-76--3-4-2-----8-3----7-6-4------23---319---,simple
30,9---5--1-3-7---9---15926-7--2--3--5-1-----849-----47--2------8-65-3--4----159----,simple
30,-----91-----76----824---7---4-832----36-415-82---5---167-4-------2-----6419---2--,simple
30,4---798-2-9--86---6-8----497----12------48-9--413---8-2------7886--3----9-3------,simple
30,8-61----3-4-5----1-1--69-------8---71-29----87382-61--------8-6-81-----99--7----5,simple
30,------7---9----64-6---14----42-3-165-7----8--5--2--4---6------1-2--4--56185-293--,simple
30,-6-----2-5---4-3-8--278--157-----2-1-5--23---9-8-7----6----58------18-7--839---5-,simple
30,---5----452--9-----6-4--7-9--19826-7-32--1---697-----13---6-4--9-----5--2-----87-,simple
30,61-----4---246-759-----7--22-5978--6----5-4----6---97--6---5-----16-----4-9-32---,simple
30,-59---7-8----5----3--7--61-49-3-1--267-8--9--2----7--6--428----9---1-3---3-----81,simple
30,--------9--39---8----4--6--74---23-1-6--9----81-74-9-----864-93-943-5-----8---52-,simple
30,-------174--6812--1-----5-4-7-83----36---219---4-6-3-25----7---------4---82416---,simple
30,-2--157--1-48-7---8-5--------------55-----6247----68-9--1-9--579--7-1-------421-3,simple
30,-7-82----4-3--7---5---3---8--87-63-1--94-8--7-4-------7----34156--2--7---3-1---2-,simple
30,---36---------7---4-619-82-----5---2-9-2--17-7-2--13-5---82---9-------3832---45-6,simple
30,-82----4-3-94-568---------3---536-1------7356-----8--4-176-------53--4-74--2--5--,simple
30,4-79-2-------48-3-5----6--9-26----1-13-49-6-5---2--3----9---5---6--5---1--1-29-7-,simple
30,1---4--6---51-----624---5----89----6-51--4-2---2-5-43-4-6-9--------68--3-9-4-1--2,simple
30,1-4--65----6-4---8-9-1--2----8-659---1---2-8-----8---5--2514--6-8-9-7--14---2----,simple
30,--7256---916--3---3-2--------35--9-8----68-3-82--9--5---98-1-6-2--7------3-6----2,simple
30,8---7-1--67--59--4---3-----21--84-97--6--7-8------------876591--6---18----5---67-,simple
30,1---8425---3--1--4--2-----8---54-6-----12---98--3-9-25-1----89-5489----69--------,simple
30,1--25-78---947--31--7-3-2--2---84-7---------2-7----3--7---12---6328----581-------,simple
30,-1--9---7-----459----65-----9--3--48--67--9---------7--645-78-9-8-4-31-6--39-8---,simple
30,-59-----176---2----1-6---------9325-9----56-3-83---9-------1-751472---96---9---8-,simple
30,2---375-------4-6-6-9-1---4-6-57----31-8--7-6--8--3--1-----5---5-712--8-8-3----2-,simple
30,----83--26----4----43--278-5-8-3-9---3----21--1---9375---3----412-----3--6--5---9,simple
30,-13-98-6-----3-7--4--6---136-8--4-----9---1---7-2------46-1-2---9186-347-----2---,simple
30,-83----2475---4----9-6--7--3--8---5-9----53---7-43---9--697-5-8-39----------8-9-3,simple
30,-1-824--9-8-5-72---5----3-8-4-1---9-----52--17--398--2-9-----2-8-------71-5-----4,simple
30,-8---3----4----317--6--1-982--68---186--4-----71--9-----891--727-2---8--4--2-----,simple
30,-95-2641--4-8---2-62-------1---498-5----6-----82---79--5-----8287-9--1-----5--9--,simple
30,7----9---149-5-3--3-82---7--------49-3-----8--8----7-3--24---17-73-2---849-8--2--,simple
30,2------8783-----5--65--1---5-371---------2----9-8----465-9-7-31-7--5-49------65-8,simple
30,-7--1-2-6-5-82-93-----6--84--6742--54---9----7-----6-239------78---75---5--9-----,simple
30,-24---1-68--1-57-----2----86----7----7-5----2-5-68----9-6--18--217--8----3-7---19,simple
30,-6-5-1-3-241--------3---67--8-36---2192---35---6-----99----5-6---7------51-6---28,simple
30,-3---576--4--1--9---5-98-3--76--4-----4-7-6--3-----9---8--39-----365-1----2-8-35-,simple
30,36--4-1---5-3---49----12-5----9---1---12-5736--------5-43---9-1---79--2-2----3--4,simple
30,---2-7-------1-5---9-------4--8-5-7-7-6-------3-1-26--8-9-4-7-6-12--9438--4--81-9,simple
30,7---1--59-1-325-----------3-8-19------3----8--6--3---7--7-5-93-5-----7183-19-8--5,simple
30,-----9--2-2---76-5165----3--912--5-----7---24-8---------9---36----693---3461--2-7,simple
30,-4251-------4---1------34-7724-9--5----7-5-495-8-------3-87---5-------8285---19--,simple
30,--2-4----53-----927---2--6--2--9--1-4----28-9---86-2-7-1--7-9--65---1-78--76-----,simple
30,----49--2--9--561-53--61-8-967----2-2-----------95---33---9-15--1-----7-8----3-46,simple
30,----839--32--7--615---697--2--7-1--96--3---5-----5--13-6-8-----73-69----1-----5--,simple
30,--53-4-86-98-7-3----6---972----2-64------58-96-9-4-52-7------9----7--4-----68----,simple
30,1-6-7--83---34------4-----2-2-7---9443-89--6-61----3-8-6--1--3--93-8-7---4-------,simple
30,1--9----3--9--2--5---51-974-98-----2--57-9--1----3------3--86-9---194-3------754-,simple
30,--9--5728--561---4-------5-4--------298-7-------4-8--7954726----8---4--5--7-5-6--,simple
30,----7--6--29-16---4---3--21-1--5-93---319-25--7---461----7----22-----39---49-----,simple
30,-----2-61-9-5---4-6-1---2---2---3---1-3-4-6-796----------3-4---3---1942-4197---5-,simple
30,6---5--8--8----1---5-837--6-----4---23-6--4--418----6--4-5-2-3-3--49--2-5----1--4,simple
30,--7----4-9---587---62-4--3-7--8-----4--529-733-----6---7----392----82-----9-3-4-8,simple
30,7--4---8648-3----2-----2-----41-8--5-6----93-8--5--17-65-----2---7-5---13---67--9,simple
30,14-59---68-7-4---9---------9--23-1----18--7--4---15--262----3---1-3--9-5--4-51---,simple
30,--6--1-35-----5--4--8-9-2-14-1--2---------9---3-7-----3-912-45---29---1-1-46-3-2-,simple
30,-8---7-5---7----3-3-264-8-----79---4-3-4-1--9-4---837-5---84--3--6--9-4--9--5----,simple
30,---7-----61---4--3-8-9-37619-5-8------3-17-9--6----58-1-6---8-9-5---8--67-----4--,simple
30,--2---17--462------9---163----9--2-5-2-3---69--5---38-839--4---65--2-------8-9--3,simple
30,96------2-5-----76--28-39--2-7--1---1--5-2---58--7---1----2-31-----95-2--2-1---95,simple
30,-----64-----3------6-584-32-2--6-5--6-5--81-------9-645-9-4-----84-1-396--68-----,simple
30,2-93--6--31-674-2---8-----38----3-7-----6-93----128--4--3------72------6-8--9-3-1,simple
30,-8-16--2-1-----9-------28------2--685--6-14---6-7-82---3---96--8---3651-6--4---8-,simple
30,---9-34-8-241-6---9-------6-46-9--------4825--9---276-----6-3--4--5-----6754-1---,simple
30,-61----7--5---62--4-7--3-8-3-26---5---43-7--2-7--5-4--78-1---93--5---------73---6,simple
30,5-9-------8-9--5----1-35--7--4-9--3-956-1--2--2--46-59-9-8-12--63-------------96-,simple
30,---6---75-94-7----8-7-----4-4-----3-7----6--21--435--7----947--273----49-6--5-2--,simple
30,34-1--9-------5-36-71-93-4---3---589-9-3-----4--91---3-3--6---16--4---57------3--,simple
30,-6-----8--51-8-4--47-9653---3-6----2--5-38--9--6------6---1-27-7----9--6---8--1-4,simple
30,4-----7-37--8-4--2---17--6--2----64--7-6---2---1---3---452----63-24---5--97-1-2--,simple
30,-----5-1-------4-6-6-147---35-4----7-7------99--75-6-------6-4-1-93-4--2--62-173-,simple
30,-43----8---7---3---2--8465-----925-4-8-45--1-4------7237-26---5-5----1------35---,simple
30,-4---7--8--3124---9-----42-----62--9-8-9--3----25--18---7--5-31-1-2---5-3--7----4,simple
30,-926-4---8----26----------9--54---72284-31----7-8-----618-7-435---------54---8-9-,simple
30,3--8--4-74--9-73-67-9-6----1---9---4--4-7326----6-5-7-642-----1-1-----4------2---,simple
30,6-------95--3-----2-941--687--5--1--4-6--1-5---5--7-8-86----4-7--2-------4---3695,simple
30,-7-41--28-5---8----412-36----7-54-1-1--8---5----1----66-5--1-42-----7--1---64----,simple
30,7-46-13--2---------63--7--1536-7---89---24--3--23--7-----7-6-32----1--------3-57-,simple
30,28-5--1-3--3--2---4-9--7--5-65-4--2--4--387---7---56--1-4---3------1-849---4-----,simple
30,--7-86--21-624--97--9-7--5--5-7-94------62----1-----8--6------84--6-8----8---156-,simple
30,--417---65-----1--617-----8-3---9--18-5-14--31---367---5---2-3-9--5--4------4--8-,simple
30,5---3-2-6-1--8-9-567-5-2-41--------2-2-6-17-4-8-----6--5----------9-5--32-6---5-7,simple
30,----5-----5----769----84-5-37------8--6-27-9---563---1--7--1-355---4-2---39--28--,simple
30,519----------2---77--58-6-1-8---51---579162----68--5--824-------------9--6---781-,simple
30,8--4--96---918--74-5----------35---636---8-5---72-61-------1---716---385---8-7---,simple
30,5----3184--15-7---936-----7---456-9-4-----756--57--3-1-1-93-----6-8-4------------,simple
30,-513----8-24-9--1----1-4-----28-913-34----7-9------4----87--2-4---4-3-514---1----,simple
30,-----7--6------28964---27----765------9----3---5-9-1-7-7-4-5921----2----5-3-7-6-8,simple
30,----62----56-7-23-7----9--8-97----54---74-----8------2--52-7-96-725-----93---65--,simple
30,8-7--2-4--92-3--17--5--89-----8--5-9--3-7-18---8----2----2---9-2--91----1--38--5-,simple
30,-7-----14--9--7------3--65--58--97----7-1-4--6--7-8-3--1-8-5--------187-8--97-16-,simple
30,------7--6857--2-91-7---56--9--5-328---3---5735--2-----------718-2------9--5-36--,simple
30,-927--54----8541----------37---8----9-85--31-43---------14--2-----6-143-5---389--,simple
30,58-9-6-3------1---1--548--9---3-7-1-8-71--593------6----9--3781-5--8-9---6-------,simple
30,-5---8-9-7-8---16-9----1-54---1-----891--3-4-3-5-62---61-3--5-----9--437---5-----,simple
30,2---89--57-----9-8-9---7--2--4-3-2-6836--2--9---8-53--3-2--4---9----3------1--4-3,simple
30,-5-----38--3-752-----2---4-9---82-644--9---5---2--18--34-----2---8-2-59-5---9-4--,simple
30,7--5----441------5----3---789--5--12---9--7----61-794-2------81-5-7-3---1--8-9-7-,simple
30,3-8----1----7-56--9-5--83--732-8-------31-2--5-92--83-----73----5-8---9314-------,simple
30,9--1--67-163-5----78--461----8--4--7--96-1-84----7-------5-94-164-----9-------3--,simple
30,6----5-14-2------95-4-2986-----81-9-84-5----6--3---4-------86-1--6-3-9--9-----53-,simple
30,---978--6--5-3--98--7----4-78-5-----3-9--14-7-4----3--5-4817---1-8--9------3-5---,simple
30,41-72--------1------2-----75----2----7-9---56---85-4-2-5-349-28--72---1-92--7---5,simple
30,-3-8-5--1---349--2--5----3----9-3--8-5----4--28--5--19-----12-6-7-23---4----87--5,simple
30,-6-84---5---17--6--7-9-----5--7-94-6----8---9--3651--8641----5-3-8--4-9-----6----,simple
30,--9-5--8--631--4-5-----9--3--6---17---17----8-4------99-7-4---1-3-5789----8--3--4,simple
30,1----7----27--5-6--5--29-7-4-1---253-7--6-8------3-7--7---5-----8--1-3-52-----617,simple
30,--76-------5---1--2--1954---------913---1------1237---4----8----38-745---763-1-84,simple
30,-52--631--------94--6-13----8-5----2-15-82-6----3-41--5---4--------3-2--4-8---531,simple
30,-8---1---1-2-97---------2-4----24-8-47-3-91-2---71----2------93518-7----9--4-28--,simple
30,-31--8---4-7---9-1--5---3--59---3------6-5479--8-9----8-9-3-----5-9476-83-------2,simple
30,---4-6--11---72---63--91-8--6--1-3-8----2-97---296------------28-6--3--9-9--47-1-,simple
30,471-32------------9-21---47--4-7-1-85--4-9-7--2------4-----4-51-----57--185---4-9,simple
30,---82-1-3-----47----87---4--75---36--4-2--8--8--53-----2435----68--4-52-------4-1,simple
30,36-----744793-6--8-85-9----52---7------64---3----8-----984--3-5----5-84----8----7,simple
